Happiness_ID;Country_ID;Year;Happiness;Log_GDP_Per_Capita;Social_Support;Life_Expectancy;Freedom;Generosity;Corruption
2202;77;2010;3.977;9.133;0.814;64.2;0.738;0.252;0.769
2203;67;2024;4.04020797080364;9.406658876966583;0.7639066735392999;62.41560257692038;0.6434438746971808;-0.26713834662602687;0.599364181856044
2204;110;2014;3.975;7.602;0.843;52.66;0.652;-0.04;0.658
2205;115;2018;3.973;8.1;0.621;58.725;0.56;0.075;0.794
2206;93;2012;3.972;9.573;0.736;54.92;0.566;-0.197;0.81
2207;68;2014;3.968;8.159;0.638;58.44;0.664;-0.166;0.885
2208;27;2015;3.965;9.325;0.909;63.8;0.431;-0.039;0.952
2209;115;2012;3.956;8.044;0.719;57.48;0.534;-0.13;0.651
2210;101;2012;3.955;7.482;0.744;52.08;0.622;-0.072;0.726
2211;91;2013;3.955;8.538;0.68;54.14;0.726;-0.107;0.752
2212;118;2011;3.946;7.231;0.613;50.66;0.733;0.07;0.853
2213;116;2017;3.933;8.13;0.744;53.55;0.823;0.137;0.74
2214;76;2022;3.93;8.867;0.608;61.2;0.893;0.085;0.771
2215;67;2017;3.929;9.305;0.638;62.5;0.593;-0.158;0.744
2216;102;2015;3.923;8.547;0.875;58.9;0.447;0.05;0.715
2217;114;2006;3.922;7.459;0.783;50.76;0.787;-0.03;0.649
2218;91;2012;3.919;8.569;0.622;53.76;0.773;-0.144;0.8
2219;93;2014;3.918;9.601;0.829;55.84;0.607;-0.201;0.782
2220;15;2010;3.912;9.807;0.843;65.2;0.545;-0.153;0.941
2221;66;2021;3.909;9.127;0.703;67.6;0.773;-0.148;0.656
2222;121;2015;3.903;6.94;0.767;52.4;0.574;-0.05;0.866
2223;95;2013;3.902;7.604;0.567;51.26;0.693;0.087;0.815
2224;88;2012;3.899;8.013;0.606;59.68;0.956;0.242;0.89
2225;77;2024;3.9649129851834837;9.382413998160848;0.8285833055969986;66.27035287832913;0.721867248236756;-0.006219283773518745;0.9229910869155594
2226;78;2024;3.95347577217789;8.738577772097434;0.49989878202508725;63.398957245647104;0.8837735678023306;-0.014989672440829889;0.729950476880059
2227;88;2014;3.883;8.125;0.693;60.36;0.938;0.234;0.843
2228;67;2023;3.881;9.48;0.73;64.0;0.625;-0.21;0.744
2229;112;2016;3.879;7.569;0.509;54.7;0.73;-0.031;0.815
2230;15;2011;3.875;9.834;0.86;65.34;0.664;-0.236;0.948
2231;106;2011;3.87;7.876;0.477;53.26;0.773;-0.145;0.849
2232;118;2019;3.869;7.325;0.549;57.1;0.765;-0.027;0.68
2233;118;2015;3.868;7.273;0.494;54.9;0.801;0.029;0.835
2234;113;2024;3.929648245082904;7.849598882553806;0.7352793118088431;59.74087787798369;0.6021240327247164;0.2700479592467841;0.8236319493972872
2235;108;2014;3.86;8.44;0.651;56.06;0.677;-0.004;0.913
2236;114;2013;3.852;7.683;0.803;55.38;0.654;0.051;0.859
2237;98;2006;3.851;8.09;0.69;47.84;0.653;-0.02;0.907
2238;101;2008;3.846;7.364;0.727;50.32;0.612;-0.103;0.887
2239;15;2007;3.844;9.746;0.832;64.78;0.566;-0.146;0.976
2240;115;2011;3.838;8.034;0.722;57.24;0.5;-0.084;0.732
2241;96;2011;3.834;7.934;0.602;57.0;0.641;-0.168;0.87
2242;79;2011;3.832;7.581;0.521;51.4;0.496;0.16;0.731
2243;118;2006;3.83;7.015;0.554;45.36;0.767;0.171;0.676
2244;68;2016;3.826;7.552;0.775;58.175;0.533;-0.144;0.744
2245;120;2006;3.826;7.46;0.822;40.4;0.431;-0.063;0.905
2246;91;2008;3.82;8.39;0.555;52.24;0.526;-0.125;0.744
2247;76;2018;3.818;8.77;0.638;60.0;0.89;0.08;0.805
2248;111;2013;3.816;7.307;0.673;55.82;0.48;-0.022;0.868
2249;115;2010;3.812;8.015;0.721;57.0;0.529;-0.003;0.741
2250;74;2011;3.809;7.924;0.741;59.96;0.525;-0.024;0.935
2251;123;2016;3.808;7.897;0.798;42.25;0.729;-0.1;0.743
2252;101;2006;3.801;7.327;0.796;49.44;0.588;0.026;0.798
2253;25;2009;3.801;9.116;0.544;63.6;0.495;-0.238;0.535
2254;93;2013;3.8;9.593;0.733;55.38;0.682;-0.148;0.78
2255;100;2012;3.798;6.98;0.7;52.78;0.734;-0.068;0.777
2256;105;2013;3.795;8.282;0.825;55.06;0.708;0.201;0.861
2257;123;2017;3.795;7.852;0.769;42.9;0.757;-0.144;0.797
2258;114;2020;3.786;7.844;0.74;58.95;0.83;0.293;0.521
2259;79;2012;3.783;7.661;0.521;51.7;0.531;0.234;0.776
2260;114;2024;3.853400158378948;7.925027394393871;0.6614136500598866;58.16751040802094;0.8281182704516643;0.09683278306738788;0.6022030143565661
2261;107;2014;3.77;7.634;0.821;55.46;0.834;0.003;0.898
2262;112;2015;3.768;7.54;0.479;54.2;0.772;-0.092;0.733
2263;119;2015;3.762;9.524;0.816;52.8;0.857;-0.108;0.86
2264;110;2010;3.762;7.61;0.751;51.3;0.749;-0.031;0.811
2265;68;2011;3.746;8.264;0.663;58.56;0.638;-0.174;0.754
2266;104;2010;3.743;7.462;0.734;48.6;0.505;0.02;0.858
2267;94;2013;3.739;8.285;0.709;51.3;0.739;-0.037;0.691
2268;100;2006;3.737;6.872;0.677;50.14;0.75;0.073;0.755
2269;120;2016;3.735;7.735;0.768;51.675;0.733;-0.082;0.724
2270;107;2006;3.734;7.37;0.76;48.74;0.747;-0.046;0.807
2271;116;2022;3.728;8.101;0.717;55.675;0.889;-0.009;0.716
2272;79;2008;3.724;7.35;0.451;50.5;0.718;0.164;0.882
2273;100;2013;3.716;6.994;0.696;53.22;0.825;-0.082;0.711
2274;122;2021;3.714;7.387;0.609;54.5;0.659;0.106;0.851
2275;107;2013;3.71;7.614;0.878;54.62;0.763;0.046;0.82
2276;25;2007;3.707;9.117;0.548;63.4;0.464;-0.272;0.697
2277;120;2015;3.703;7.747;0.736;51.2;0.667;-0.111;0.81
2278;109;2007;3.701;7.179;0.594;51.86;0.79;0.111;0.776
2279;116;2023;3.686;8.115;0.664;56.1;0.854;0.092;0.814
2280;114;2021;3.681;7.857;0.619;59.4;0.822;0.11;0.546
2281;111;2014;3.676;7.314;0.655;56.06;0.529;-0.026;0.791
2282;110;2013;3.676;7.565;0.82;52.32;0.665;-0.056;0.755
2283;25;2006;3.675;8.993;0.647;63.3;0.553;-0.273;0.752
2284;88;2013;3.674;8.07;0.651;60.02;0.941;0.159;0.812
2285;100;2015;3.671;7.025;0.713;54.1;0.728;-0.037;0.703
2286;96;2012;3.669;7.946;0.711;57.3;0.668;-0.042;0.852
2287;106;2008;3.667;7.891;0.382;52.48;0.709;-0.008;0.825
2288;111;2016;3.663;7.332;0.746;56.55;0.57;-0.072;0.864
2289;90;2013;3.661;9.548;0.839;52.3;0.714;-0.089;0.8
2290;114;2015;3.661;7.743;0.79;56.7;0.759;0.145;0.906
2291;95;2012;3.652;7.589;0.542;51.14;0.646;-0.003;0.794
2292;96;2013;3.647;7.943;0.823;57.6;0.636;-0.058;0.837
2293;114;2019;3.64;7.855;0.687;58.5;0.85;0.097;0.589
2294;104;2009;3.639;7.369;0.646;48.22;0.401;0.016;0.931
2295;120;2017;3.638;7.754;0.754;52.15;0.753;-0.084;0.751
2296;118;2021;3.635;7.307;0.558;58.2;0.757;-0.014;0.74
2297;113;2022;3.628;7.775;0.74;61.1;0.674;0.357;0.793
2298;122;2006;3.628;7.122;0.561;46.28;0.679;0.097;0.836
2299;106;2015;3.625;7.955;0.434;54.3;0.733;-0.029;0.85
2300;114;2022;3.616;7.872;0.6;59.85;0.856;0.133;0.584
2301;120;2018;3.616;7.783;0.775;52.625;0.763;-0.055;0.844
2302;95;2016;3.603;7.704;0.675;51.95;0.726;-0.06;0.803
2303;77;2023;3.602;9.364;0.79;67.4;0.754;0.05;0.922
2304;111;2015;3.593;7.319;0.647;56.3;0.545;-0.044;0.861
2305;68;2022;3.59;9.4;0.872;56.825;0.607;0.0;0.788
2306;115;2023;3.588;8.095;0.483;59.6;0.452;0.004;0.704
2307;69;2023;3.588;9.471;0.686;66.3;0.499;-0.102;0.895
2308;122;2007;3.585;7.177;0.686;46.66;0.72;0.243;0.83
2309;79;2013;3.572;7.68;0.484;52.0;0.578;0.059;0.823
2310;120;2023;3.572;7.679;0.694;55.0;0.735;-0.069;0.757
2311;94;2014;3.57;8.351;0.711;51.9;0.781;-0.087;0.671
2312;88;2006;3.569;7.746;0.793;57.64;0.75;0.25;0.829
2313;115;2024;3.6484834253620653;8.129761926531192;0.527819295317755;57.77416854053025;0.3752865329166978;-0.04130083844276351;0.7398863906318862
2314;68;2024;3.643717919943068;7.52363995638781;0.8646325759242405;54.745436160851945;0.535506328320131;-0.1465455024504979;0.8065989543941547
2315;67;2013;3.559;9.236;0.675;61.88;0.474;-0.147;0.913
2316;76;2021;3.558;8.806;0.57;60.9;0.866;0.052;0.757
2317;119;2010;3.553;9.446;0.866;50.6;0.826;-0.141;0.814
2318;111;2012;3.551;7.311;0.673;55.58;0.487;-0.058;0.854
2319;115;2022;3.545;8.085;0.472;59.425;0.481;-0.018;0.732
2320;68;2023;3.532;9.4;0.825;56.6;0.583;0.0;0.771
2321;119;2011;3.52;9.492;0.86;51.04;0.813;-0.248;0.816
2322;123;2019;3.512;7.805;0.79;44.2;0.716;-0.127;0.915
2323;104;2013;3.508;7.498;0.714;49.74;0.488;-0.051;0.882
2324;119;2017;3.505;9.593;0.768;53.35;0.817;-0.242;0.731
2325;95;2015;3.505;7.627;0.579;51.5;0.666;0.003;0.762
2326;117;2022;3.502;9.119;0.712;52.5;0.539;-0.149;0.774
2327;116;2024;3.5874849559989004;8.13784355279977;0.6978163446060232;53.60474474512895;0.8432969879109369;0.04640304823034849;0.8122766193951989
2328;117;2024;3.5874849559989004;9.096863203337744;0.7388135539977884;50.14333631121089;0.46973188599661636;-0.19259004295388168;0.8023407056433717
2329;119;2016;3.499;9.573;0.768;53.075;0.852;-0.246;0.729
2330;114;2014;3.483;7.717;0.789;56.04;0.654;0.107;0.878
2331;101;2014;3.481;7.521;0.742;52.96;0.71;-0.006;0.801
2332;106;2013;3.479;7.935;0.577;53.78;0.783;-0.088;0.856
2333;115;2009;3.476;7.999;0.629;56.76;0.508;-0.082;0.838
2334;118;2016;3.476;7.27;0.524;55.45;0.81;0.037;0.824
2335;119;2019;3.471;9.624;0.774;53.9;0.833;-0.233;0.792
2336;122;2023;3.467;7.412;0.601;56.1;0.694;0.101;0.866
2337;119;2018;3.461;9.613;0.795;53.625;0.818;-0.248;0.807
2338;104;2014;3.46;7.529;0.733;50.12;0.567;-0.075;0.881
2339;122;2019;3.447;7.412;0.611;52.9;0.718;0.072;0.874
2340;114;2018;3.445;7.828;0.675;58.05;0.807;0.15;0.612
2341;119;2022;3.435;9.65;0.75;54.725;0.739;-0.218;0.831
2342;104;2006;3.435;7.369;0.724;47.08;0.306;0.022;0.961
2343;118;2024;3.5102837682111447;7.378170683553398;0.5568000812671063;56.9481506187998;0.7117481032639075;-0.0259526582749689;0.773952380638151
2344;118;2017;3.417;7.283;0.555;56.0;0.848;-0.004;0.735
2345;95;2014;3.412;7.615;0.638;51.38;0.684;0.002;0.705
2346;78;2022;3.408;8.742;0.404;64.675;0.865;-0.058;0.617
2347;114;2009;3.408;7.551;0.837;52.74;0.607;0.305;0.903
2348;121;2023;3.383;7.076;0.572;55.8;0.687;0.152;0.837
2349;119;2024;3.474065927026766;9.608699533681044;0.7543642196291477;52.70005844990036;0.7083750549396247;-0.29125691546113264;0.8506008581522468
2350;118;2022;3.356;7.291;0.503;58.75;0.744;0.017;0.755
2351;109;2016;3.355;7.33;0.643;53.1;0.763;0.028;0.901
2352;106;2014;3.347;7.967;0.506;54.04;0.776;-0.099;0.855
2353;114;2017;3.347;7.807;0.705;57.6;0.8;0.112;0.654
2354;120;2024;3.434035681507189;7.731068363947989;0.7123067375806987;52.346050769158744;0.6409140884539687;-0.1114639477812531;0.7810494618894562
2355;118;2018;3.335;7.299;0.528;56.55;0.799;0.043;0.766
2356;119;2023;3.332;9.673;0.701;55.0;0.741;-0.264;0.814
2357;106;2006;3.33;7.844;0.445;51.96;0.58;-0.015;0.79
2358;101;2013;3.326;7.509;0.745;52.52;0.741;-0.018;0.765
2359;116;2019;3.307;8.123;0.638;54.4;0.811;0.074;0.832
2360;120;2022;3.296;7.67;0.666;54.525;0.652;-0.073;0.753
2361;121;2024;3.390193031652414;7.154579023456062;0.646923257085211;53.52607637163081;0.6291084193189789;0.09244758873373228;0.8647950206548571
2362;120;2007;3.28;7.413;0.828;41.6;0.456;-0.069;0.946
2363;118;2023;3.272;7.279;0.47;59.3;0.738;0.014;0.745
2364;68;2017;3.254;7.243;0.79;57.95;0.595;-0.128;0.744
2365;76;2019;3.249;8.797;0.561;60.3;0.876;0.108;0.752
2366;122;2024;3.3425379774624417;7.477844074199199;0.6119342594146527;53.17206869088919;0.625735370994696;0.07490681139910986;0.8917639294098167
2367;114;2010;3.229;7.587;0.813;53.4;0.597;0.135;0.866
2368;121;2022;3.207;7.032;0.654;55.375;0.664;0.08;0.836
2369;112;2006;3.202;7.342;0.435;50.24;0.628;-0.03;0.85
2370;106;2012;3.193;7.894;0.523;53.52;0.769;-0.114;0.806
2371;123;2022;3.186;7.733;0.68;46.15;0.709;-0.102;0.815
2372;123;2024;3.286305013518274;7.793027498673757;0.7126601617995934;43.220519443374755;0.671271523372514;-0.14216030811684227;0.8463426094014638
2373;120;2008;3.174;7.21;0.843;42.8;0.344;-0.077;0.964
2374;120;2020;3.16;7.596;0.717;53.575;0.643;0.003;0.789
2375;120;2021;3.155;7.657;0.685;54.05;0.668;-0.079;0.757
2376;79;2014;3.131;7.671;0.526;52.3;0.509;0.102;0.871
2377;116;2021;3.082;8.082;0.619;55.25;0.833;0.138;0.824
2378;68;2018;3.058;7.444;0.789;57.725;0.553;-0.127;0.793
2379;122;2008;2.997;7.205;0.591;47.04;0.716;0.144;0.925
2380;68;2015;2.983;7.772;0.669;58.4;0.61;-0.138;0.829
2381;112;2011;2.936;7.406;0.303;52.44;0.584;-0.093;0.832
2382;114;2016;2.903;7.775;0.638;57.15;0.775;0.175;0.739
2383;112;2014;2.839;7.509;0.444;53.76;0.663;-0.108;0.795
2384;112;2008;2.808;7.312;0.291;51.12;0.287;-0.078;0.932
2385;69;2024;2.829769594378336;9.4255160049266;0.6158219258224925;65.09032727585706;0.3761297949977685;-0.17285666845243147;0.9258299194160815
2386;109;2015;2.702;7.366;0.638;52.5;0.671;-0.067;0.903
2387;79;2018;2.694;7.631;0.508;53.575;0.374;-0.095;0.928
2388;120;2019;2.694;7.698;0.759;53.1;0.632;-0.051;0.831
2389;79;2017;2.662;7.648;0.491;53.25;0.427;-0.123;0.954
2390;69;2020;2.634;9.532;0.547;66.075;0.552;-0.139;0.884
2391;122;2022;2.56;7.4;0.502;55.3;0.66;0.097;0.862
2392;79;2021;2.436;7.325;0.454;54.55;0.394;-0.085;0.946
2393;79;2019;2.375;7.64;0.42;53.9;0.394;-0.109;0.924
2394;69;2022;2.352;9.458;0.535;66.225;0.45;-0.13;0.883
2395;69;2021;2.179;9.472;0.507;66.15;0.423;-0.164;0.905
2396;79;2024;1.8900119257520775;7.407803313204852;0.41189615152034975;52.73939263664943;0.23024545497253723;-0.1224269336153921;0.8420843606506806
2397;79;2023;1.446;9.4;0.368;55.2;0.228;0.0;0.738
2398;79;2022;1.281;9.4;0.228;54.875;0.368;0.0;0.733
